event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
ARRIVAL,2023-05-27 04:21:00,,2023-05-27 04:20:30,1,,,true,2,70261,2023-05-27 04:21:00,false,AUTOMATIC,, 1,29,false,702N00M427,false,LATE,22209000,29,70261,true,UP,UP,ARRIVAL,70306,1
DEPARTURE,2023-05-27 04:06:00,,2023-05-27 04:06:00,14,,,true,3,86323,2023-05-27 04:20:00,false,AUTOMATIC,,,84,false,865P00M427,false,LATE,24676004,84,86323,true,UP,UP,DEPARTURE,86322,
DEPARTURE,2023-05-27 04:26:00,,2023-05-27 04:26:00,6,,,true,8,42414,2023-05-27 04:20:00,false,AUTOMATIC,MIG,,05,false,353Z191726,false,EARLY,95998501,05,42414,true,DOWN,DOWN,DEPARTURE,42143,
ARRIVAL,2023-05-27 04:21:00,,2023-05-27 04:21:00,0,,,false,1,00000,2023-05-27 04:21:00,false,AUTOMATIC,, 1,88,false,532Y91M427,false,ON TIME,21723000,88,54011,true,UP,UP,ARRIVAL,54021,
DEPARTURE,,,2023-05-27 06:13:00,113,,,true,5,66436,2023-05-27 04:20:00,false,AUTOMATIC,MCY, 2,42,false,744Q031926,false,EARLY,53693803,42,66436,true,DOWN,DOWN,DEPARTURE,66433,
DEPARTURE,2023-05-27 04:23:00,,2023-05-27 04:23:30,4,,,true,7,11231,2023-05-27 04:19:00,false,MANUAL,,,23,false,115C99M427,false,EARLY,22974000,23,11231,false,,,DEPARTURE,11269,
DEPARTURE,2023-05-27 04:20:00,,2023-05-27 04:20:00,1,,,true,4,51013,2023-05-27 04:19:00,false,AUTOMATIC,, 1,79,false,512D01M427,false,EARLY,24936004,79,51013,true,UP,UP,DEPARTURE,51014,U
DEPARTURE,,,2023-05-27 04:25:30,5,,,false,7,00000,2023-05-27 04:20:00,false,AUTOMATIC,,,88,false,625V13M427,false,EARLY,22788002,88,62016,true,UP,UP,DEPARTURE,62201,S
ARRIVAL,,,2023-05-27 04:41:00,20,,,true,20,52226,2023-05-27 04:21:00,false,AUTOMATIC,MFE,,09,false,664L69C127,false,EARLY,54606070,09,52226,true,,,ARRIVAL,50438,
ARRIVAL,2023-05-27 04:23:00,,2023-05-27 04:22:30,1,,,true,2,63201,2023-05-27 04:21:00,false,AUTOMATIC,, 3,88,false,629W15M327,false,EARLY,22720000,88,63201,true,UP,UP,ARRIVAL,63209,
ARRIVAL,2023-05-27 04:23:00,,2023-05-27 04:23:00,3,,,true,4,87701,2023-05-27 04:20:00,false,AUTOMATIC,, 6,88,false,875F96M427,false,EARLY,24788005,88,87701,true,DOWN,DOWN,ARRIVAL,87704,
ARRIVAL,,,,0,,,false,,,2023-05-27 05:11:00,false,AUTOMATIC,,,20,false,321S30M427,true,OFF ROUTE,21730001,20,31620,,,,ARRIVAL,,
DEPARTURE,2023-05-27 04:20:00,,2023-05-27 04:20:30,0,,,true,2,63451,2023-05-27 04:20:00,false,AUTOMATIC,, 3,88,false,629W13M327,false,ON TIME,22720000,88,63451,true,UP,UP,DEPARTURE,63547,S
DEPARTURE,,,2023-05-27 05:26:00,66,,,true,2,54304,2023-05-27 04:20:00,false,AUTOMATIC,,,88,false,545T01M527,false,EARLY,21788001,88,54304,true,UP,UP,DEPARTURE,54311,C
DEPARTURE,,,2023-05-27 04:28:30,8,,,true,5,36192,2023-05-27 04:20:00,false,AUTOMATIC,, 3,65,false,365P47M427,false,EARLY,22112002,65,36192,true,UP,UP,DEPARTURE,36401,3
DEPARTURE,2023-05-27 04:18:00,,2023-05-27 04:18:30,2,,,false,1,00000,2023-05-27 04:20:00,false,AUTOMATIC,, 2,30,false,529I29M327,false,LATE,22215003,30,87572,true,DOWN,DOWN,DEPARTURE,87574,
ARRIVAL,2023-05-27 04:21:00,,2023-05-27 04:20:30,0,,,false,1,00000,2023-05-27 04:20:00,false,AUTOMATIC,, 1,30,false,879I28M427,false,ON TIME,22218000,30,52080,true,UP,UP,ARRIVAL,52078,
DEPARTURE,,,2023-05-27 04:16:00,4,,,true,3,32105,2023-05-27 04:20:00,false,AUTOMATIC,MCE,,05,false,156M26C926,false,LATE,52155420,05,32105,true,UP,UP,DEPARTURE,32107,
ARRIVAL,,,2023-05-27 04:23:30,2,,,true,2,47611,2023-05-27 04:21:00,false,AUTOMATIC,,,21,false,525H011327,false,EARLY,21916400,21,47611,true,,,ARRIVAL,47412,
DEPARTURE,,,2023-05-27 04:19:00,1,,,true,4,54103,2023-05-27 04:20:00,false,AUTOMATIC,, 3,88,false,542R98M427,false,LATE,21788001,88,54103,true,DOWN,DOWN,DEPARTURE,54011,S
DEPARTURE,,,2023-05-27 04:22:30,2,,,true,6,18068,2023-05-27 04:20:00,false,AUTOMATIC,,,20,false,185B61M327,false,EARLY,11817020,20,18068,true,UP,UP,DEPARTURE,18076,D
DEPARTURE,2023-05-27 04:13:00,,2023-05-27 04:13:00,7,,,true,2,87801,2023-05-27 04:20:00,false,AUTOMATIC,, 4,88,false,629W09M227,false,LATE,22720000,88,87801,true,DOWN,DOWN,DEPARTURE,87901,S
DEPARTURE,,,2023-05-27 04:21:00,1,,,true,1,73106,2023-05-27 04:20:00,false,AUTOMATIC,,,33,false,735P02M427,false,EARLY,21381008,33,73106,true,UP,UP,DEPARTURE,73108,2
ARRIVAL,2023-05-27 04:21:00,,2023-05-27 04:21:00,1,,,false,1,00000,2023-05-27 04:20:00,false,AUTOMATIC,, 2,30,false,529I31M427,false,EARLY,22215003,30,52082,true,DOWN,DOWN,ARRIVAL,52084,
ARRIVAL,,,2023-05-27 04:19:30,2,,,true,1,35531,2023-05-27 04:21:00,false,AUTOMATIC,,,71,false,401H77M327,false,LATE,22345000,71,35531,true,,,ARRIVAL,35509,
DEPARTURE,,,2023-05-27 04:20:00,1,,,false,6,00000,2023-05-27 04:21:00,false,AUTOMATIC,MDU,W,09,false,074L81CY26,false,LATE,54606070,09,72229,true,UP,UP,DEPARTURE,72288,R
DEPARTURE,,,2023-05-27 04:40:30,20,,,true,8,70201,2023-05-27 04:20:00,false,AUTOMATIC,MGQ,N,09,false,334O221027,false,EARLY,54606070,09,70201,true,UP,UP,DEPARTURE,70261,S
ARRIVAL,,,2023-05-27 04:37:00,15,,,true,15,53221,2023-05-27 04:22:00,false,AUTOMATIC,,,88,false,535P041427,false,EARLY,22788002,88,53221,true,,,ARRIVAL,53223,
DEPARTURE,2023-05-27 04:39:00,,2023-05-27 04:39:00,19,,,true,1,04303,2023-05-27 04:20:00,false,AUTOMATIC,MPD,19,35,false,041A25M427,false,EARLY,23559003,35,04303,true,DOWN,DOWN,DEPARTURE,04291,Z
DEPARTURE,,,2023-05-27 04:27:00,7,,,true,,51937,2023-05-27 04:20:00,false,AUTOMATIC,,,21,false,515B04M427,false,EARLY,21916400,21,51937,true,UP,UP,DEPARTURE,51938,C
DEPARTURE,,,2023-05-27 04:21:00,0,,,false,5,00000,2023-05-27 04:21:00,false,AUTOMATIC,,,88,false,459J01M427,false,ON TIME,22727100,88,45144,true,UP,UP,DEPARTURE,45173,F
DEPARTURE,,,2023-05-27 05:41:00,81,,490R12C527,false,4,00000,2023-05-27 04:20:00,false,AUTOMATIC,MT5,,09,false,494R12C527,false,EARLY,54606070,09,49154,true,UP,UP,DEPARTURE,49145,S
DEPARTURE,,,2023-05-27 04:24:30,4,,,false,3,00000,2023-05-27 04:20:00,false,AUTOMATIC,,,21,false,521B98M327,false,EARLY,21911000,21,47347,true,DOWN,DOWN,DEPARTURE,47344,
DEPARTURE,,,2023-05-27 04:23:30,3,,,true,8,47611,2023-05-27 04:20:00,false,AUTOMATIC,, 3,21,false,525H011327,false,EARLY,21916400,21,47611,true,DOWN,DOWN,DEPARTURE,47412,D
ARRIVAL,2023-05-27 04:24:00,,2023-05-27 04:23:30,2,,,true,3,62201,2023-05-27 04:21:00,false,AUTOMATIC,, 3,88,false,629T01M427,false,EARLY,22720000,88,62201,true,UP,UP,ARRIVAL,62203,
ARRIVAL,,,2023-05-27 04:30:00,9,,,true,9,54103,2023-05-27 04:21:00,false,AUTOMATIC,,,45,false,545S91M327,false,EARLY,21498200,45,54103,true,,,ARRIVAL,53309,
DEPARTURE,,,2023-05-27 04:15:30,6,,,true,3,43328,2023-05-27 04:21:00,false,AUTOMATIC,MMS,,09,false,364L41C127,false,LATE,54606070,09,43328,true,UP,UP,DEPARTURE,43333,F
ARRIVAL,2023-05-27 00:03:00,,2023-05-27 00:02:00,0,,,true,,48008,2023-05-27 00:02:00,false,MANUAL,,,21,true,482S36M926,false,ON TIME,21897002,21,48008,false,,,DESTINATION,,
DEPARTURE,2023-05-27 00:07:00,,2023-05-27 00:07:00,0,,,true,,48008,2023-05-27 00:07:00,false,MANUAL,,,21,true,482S35M027,false,ON TIME,21897002,21,48008,false,,,DEPARTURE,,
DEPARTURE,,,2023-05-27 04:47:00,26,,,true,10,76355,2023-05-27 04:21:00,false,MANUAL,MKM,,54,false,796M76C926,false,EARLY,55463485,54,76355,false,,,DEPARTURE,76357,
ARRIVAL,,,2023-05-27 04:20:00,1,,,true,1,83603,2023-05-27 04:21:00,false,AUTOMATIC,,,25,false,731C50M926,false,LATE,25396002,25,83603,true,,,ARRIVAL,83605,
ARRIVAL,,,,0,,,false,,,2023-05-27 04:21:00,false,AUTOMATIC,MK0,,08,false,896X13C227,true,OFF ROUTE,57610110,08,87152,,,,ARRIVAL,,
ARRIVAL,,,2023-05-27 04:54:00,32,,,true,32,81109,2023-05-27 04:22:00,false,AUTOMATIC,MAS,,09,false,494V36C826,false,EARLY,54606070,09,81109,true,,,ARRIVAL,81116,
DEPARTURE,,,2023-05-27 04:19:30,1,,,true,1,35531,2023-05-27 04:20:00,false,AUTOMATIC,, 3,71,false,401H77M327,false,LATE,22345000,71,35531,true,DOWN,DOWN,DEPARTURE,35509,F
ARRIVAL,,,2023-05-27 04:20:30,1,,,true,1,51955,2023-05-27 04:21:00,false,AUTOMATIC,,,21,false,521B00M427,false,LATE,21911000,21,51955,true,,,ARRIVAL,51948,
DEPARTURE,,,2023-05-27 04:22:00,1,,,false,1,00000,2023-05-27 04:21:00,false,AUTOMATIC,,,33,false,735P02M427,false,EARLY,21381008,33,73108,true,UP,UP,DEPARTURE,73000,2
DEPARTURE,,,2023-05-27 04:18:00,2,,,false,5,00000,2023-05-27 04:20:00,false,AUTOMATIC,MH7,,09,false,864M791726,false,LATE,54606070,09,66327,true,DOWN,DOWN,DEPARTURE,66402,T
DEPARTURE,2023-05-27 04:20:00,,2023-05-27 04:20:00,0,,,true,1,52051,2023-05-27 04:20:00,false,AUTOMATIC,, 2,30,false,525I26M427,false,ON TIME,22216001,30,52051,true,DOWN,DOWN,DEPARTURE,87660,D
DEPARTURE,,,2023-05-27 04:22:30,1,,,true,2,56598,2023-05-27 04:21:00,false,AUTOMATIC,,,28,false,575C08M427,false,EARLY,22150007,28,56598,true,UP,UP,DEPARTURE,56601,T
ARRIVAL,2023-05-27 04:23:00,,2023-05-27 04:22:30,1,,,false,2,00000,2023-05-27 04:21:00,false,AUTOMATIC,, 3,88,false,629V11M427,false,EARLY,22728000,88,62410,true,UP,UP,ARRIVAL,62422,
ARRIVAL,2023-05-27 04:30:00,,2023-05-27 04:27:00,5,,,true,,47344,2023-05-27 04:22:00,false,AUTOMATIC,, 3,21,true,521B98M327,false,EARLY,21911000,21,47344,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2023-05-27 04:21:00,,2023-05-27 04:21:00,0,,,false,1,00000,2023-05-27 04:21:00,false,AUTOMATIC,, 1,30,false,879I30M427,false,ON TIME,22218000,30,87572,true,UP,UP,ARRIVAL,87568,
DEPARTURE,,,2023-05-27 04:27:30,6,,,false,4,00000,2023-05-27 04:21:00,false,AUTOMATIC,,,21,false,515B04M427,false,EARLY,21916400,21,51938,true,UP,UP,DEPARTURE,52736,U
DEPARTURE,,,2023-05-27 04:07:00,15,,,false,8,00000,2023-05-27 04:22:00,false,AUTOMATIC,,,71,false,425D04M327,false,LATE,25450000,71,42117,true,DOWN,DOWN,DEPARTURE,42113,
ARRIVAL,2023-05-27 05:28:00,,2023-05-27 05:28:00,65,,,true,,54311,2023-05-27 04:23:00,false,AUTOMATIC,, 3,88,true,545T01M527,false,EARLY,21788001,88,54311,true,UP,UP,DESTINATION,,
DEPARTURE,,,2023-05-27 04:20:00,1,,,true,1,83603,2023-05-27 04:21:00,false,AUTOMATIC,,,25,false,731C50M926,false,LATE,25396002,25,83603,true,DOWN,DOWN,DEPARTURE,83605,T
DEPARTURE,,,2023-05-27 04:20:00,0,,,true,2,87613,2023-05-27 04:20:00,false,AUTOMATIC,, 2,88,false,879W12M327,false,ON TIME,22729000,88,87613,true,UP,UP,DEPARTURE,87611,U
DEPARTURE,,,2023-05-27 04:20:30,1,,,true,6,51955,2023-05-27 04:21:00,false,AUTOMATIC,, 2,21,false,521B00M427,false,LATE,21911000,21,51955,true,DOWN,DOWN,DEPARTURE,51948,D
DEPARTURE,,,2023-05-27 04:20:30,1,,,false,3,00000,2023-05-27 04:21:00,false,AUTOMATIC,,,71,false,401H77M327,false,LATE,22345000,71,35509,true,DOWN,DOWN,DEPARTURE,35505,F
DEPARTURE,,,2023-05-27 04:23:00,2,,,false,1,00000,2023-05-27 04:21:00,false,AUTOMATIC,,,88,false,879W08M227,false,EARLY,22729000,88,62423,true,DOWN,DOWN,DEPARTURE,62422,F
ARRIVAL,2023-05-27 04:24:00,,2023-05-27 04:24:00,2,,,false,2,00000,2023-05-27 04:22:00,false,AUTOMATIC,, 4,88,false,879W08M227,false,EARLY,22729000,88,62422,true,DOWN,DOWN,ARRIVAL,62410,
DEPARTURE,,,,0,,,false,,,2023-05-27 04:21:00,false,AUTOMATIC,MK0,,08,false,896X13C227,true,OFF ROUTE,57610110,08,87152,,,,DEPARTURE,,
DEPARTURE,,,2023-05-27 04:40:00,19,,,false,2,00000,2023-05-27 04:21:00,false,AUTOMATIC,MPD,,35,false,041A25M427,false,EARLY,23559003,35,04291,true,UP,UP,DEPARTURE,04235,N
ARRIVAL,,,2023-05-27 04:18:30,4,,,true,1,88466,2023-05-27 04:22:00,false,AUTOMATIC,MK8,,05,false,886Y01C327,false,LATE,57120820,05,88466,true,,,ARRIVAL,88438,
DEPARTURE,,,2023-05-27 04:15:00,6,,,true,5,87901,2023-05-27 04:21:00,false,AUTOMATIC,,,88,false,629W09M227,false,LATE,22720000,88,87901,true,DOWN,DOWN,DEPARTURE,87722,S
DEPARTURE,,,2023-05-27 04:57:30,36,,,false,1,00000,2023-05-27 04:21:00,false,AUTOMATIC,MH3,,09,false,516M93C926,false,EARLY,57620470,09,27265,true,DOWN,DOWN,DEPARTURE,27263,M
DEPARTURE,,,2023-05-27 03:10:30,72,,,false,4,00000,2023-05-27 04:22:00,false,AUTOMATIC,MAR,,09,false,494M53CZ26,false,LATE,54606070,09,42155,true,DOWN,DOWN,DEPARTURE,42140,S
ARRIVAL,,,2023-05-27 04:21:30,1,,,true,1,32050,2023-05-27 04:22:00,false,AUTOMATIC,,,20,false,161P06M227,false,LATE,21734000,20,32050,true,,,ARRIVAL,32009,
DEPARTURE,,,2023-05-27 04:44:30,22,,,false,2,00000,2023-05-27 04:22:00,false,AUTOMATIC,MQD,,54,false,494E14C427,false,EARLY,55460180,54,49225,true,UP,UP,DEPARTURE,49226,B
DEPARTURE,2023-05-27 04:21:00,,2023-05-27 04:21:00,0,,,true,3,87911,2023-05-27 04:21:00,false,AUTOMATIC,, 1,88,false,879W14M427,false,ON TIME,22729000,88,87911,true,UP,UP,DEPARTURE,87905,S
DEPARTURE,,,2023-05-27 04:26:00,6,,,true,3,18479,2023-05-27 04:20:00,false,AUTOMATIC,, 2,20,false,251B59M327,false,EARLY,11817020,20,18479,true,UP,UP,DEPARTURE,32105,M
ARRIVAL,2023-05-27 04:46:00,,2023-05-27 04:46:00,23,,,true,28,23421,2023-05-27 04:23:00,false,AUTOMATIC,MLB, 4,17,false,235Z681427,false,EARLY,22295010,17,23421,true,DOWN,DOWN,ARRIVAL,23118,
DEPARTURE,,,2023-05-27 04:41:00,20,,,true,2,52226,2023-05-27 04:21:00,false,AUTOMATIC,MFE,10,09,false,664L69C127,false,EARLY,54606070,09,52226,true,DOWN,DOWN,DEPARTURE,50438,M
ARRIVAL,,,2023-05-27 04:36:00,14,,,true,14,35136,2023-05-27 04:22:00,false,AUTOMATIC,MKP,,42,false,116Z032327,false,EARLY,53693803,42,35136,true,,,ARRIVAL,35137,
ARRIVAL,,,2023-05-27 04:20:30,2,,,true,1,88517,2023-05-27 04:22:00,false,AUTOMATIC,MJK,,42,false,883Q44C726,false,LATE,52495112,42,88517,true,,,ARRIVAL,88522,
DEPARTURE,2023-05-27 04:21:00,,2023-05-27 04:21:30,0,,,false,2,00000,2023-05-27 04:21:00,false,AUTOMATIC,, 2,30,false,529I31M427,false,ON TIME,22215003,30,52082,true,DOWN,DOWN,DEPARTURE,52084,
DEPARTURE,,,2023-05-27 04:46:30,25,,,false,2,00000,2023-05-27 04:21:00,false,AUTOMATIC,MCM,,05,false,054M30CY26,false,EARLY,52407548,05,70029,true,UP,UP,DEPARTURE,70030,S
ARRIVAL,,,2023-05-27 04:48:30,25,,,true,25,70030,2023-05-27 04:23:00,false,AUTOMATIC,MCM,,05,false,054M30CY26,false,EARLY,52407548,05,70030,true,,,ARRIVAL,70070,
ARRIVAL,2023-05-27 04:23:00,,2023-05-27 04:23:00,0,,,true,,73000,2023-05-27 04:23:00,false,AUTOMATIC,, 2,33,true,735P02M427,false,ON TIME,21381008,33,73000,true,UP,UP,DESTINATION,,
DEPARTURE,2023-05-27 04:21:00,,2023-05-27 04:21:00,0,,,false,1,00000,2023-05-27 04:21:00,false,AUTOMATIC,, 1,30,false,879I28M427,false,ON TIME,22218000,30,52080,true,UP,UP,DEPARTURE,52078,
ARRIVAL,,,2023-05-27 04:21:30,2,,,false,1,00000,2023-05-27 04:23:00,false,AUTOMATIC,,,25,false,731C50M926,false,LATE,25396002,25,83605,true,,,ARRIVAL,83607,
DEPARTURE,2023-05-27 04:24:00,,2023-05-27 04:24:00,3,,,true,2,87701,2023-05-27 04:21:00,false,AUTOMATIC,, 6,88,false,875F96M427,false,EARLY,24788005,88,87701,true,DOWN,DOWN,DEPARTURE,87704,S
DEPARTURE,,,2023-05-27 04:25:30,3,,,false,3,00000,2023-05-27 04:22:00,false,AUTOMATIC,,,20,false,185B63M427,false,EARLY,11817020,20,18054,true,UP,UP,DEPARTURE,18058,G
ARRIVAL,,,2023-05-27 05:19:00,56,,,true,56,35531,2023-05-27 04:23:00,false,AUTOMATIC,MHT,,97,false,074M49C027,false,EARLY,52662690,97,35531,true,,,ARRIVAL,35555,
DEPARTURE,,,2023-05-27 04:54:00,33,,,true,1,81109,2023-05-27 04:21:00,false,AUTOMATIC,MAS, 2,09,false,494V36C826,false,EARLY,54606070,09,81109,true,DOWN,DOWN,DEPARTURE,81116,2
DEPARTURE,2023-05-27 04:21:00,,2023-05-27 04:21:00,0,,,true,5,50324,2023-05-27 04:21:00,false,AUTOMATIC,, 3,21,false,501K01M427,false,ON TIME,21943001,21,50324,true,UP,UP,DEPARTURE,50327,
ARRIVAL,,,2023-05-27 05:06:30,44,,,true,44,87114,2023-05-27 04:22:00,false,AUTOMATIC,MMW,,54,false,866G131327,false,EARLY,54761100,54,87114,true,,,ARRIVAL,87121,
DEPARTURE,,,2023-05-27 04:11:00,11,,,false,5,00000,2023-05-27 04:22:00,false,AUTOMATIC,MGE,,54,false,334O461227,false,LATE,55460180,54,42304,true,UP,UP,DEPARTURE,43314,
DEPARTURE,,,2023-05-27 05:33:30,71,,,true,2,59021,2023-05-27 04:22:00,false,AUTOMATIC,MIV,,05,false,494M34C027,false,EARLY,52407529,05,59021,true,DOWN,DOWN,DEPARTURE,59020,C
DEPARTURE,,,2023-05-27 04:32:00,10,,,false,11,00000,2023-05-27 04:22:00,false,AUTOMATIC,MN1,,54,false,866G141427,false,EARLY,54761100,54,86080,true,UP,UP,DEPARTURE,86069,
DEPARTURE,,,2023-05-27 04:29:30,8,,,true,1,45106,2023-05-27 04:21:00,false,AUTOMATIC,M96, 3,35,false,071M11M926,false,EARLY,23556003,35,45106,true,UP,UP,DEPARTURE,45144,F
DEPARTURE,2023-05-27 04:34:00,,2023-05-27 04:34:30,12,,,false,2,00000,2023-05-27 04:22:00,false,AUTOMATIC,MMU,,09,false,234L40C227,false,EARLY,54606070,09,45121,true,UP,UP,DEPARTURE,45109,M
DEPARTURE,,,2023-05-27 04:37:30,15,,826A71C027,true,3,74265,2023-05-27 04:22:00,false,AUTOMATIC,MNF,,09,false,827A71C027,false,EARLY,57622972,09,74265,true,UP,UP,DEPARTURE,74250,
DEPARTURE,2023-05-27 05:00:00,,2023-05-27 05:00:00,38,,,false,2,00000,2023-05-27 04:22:00,false,AUTOMATIC,, 2,64,false,385T771427,false,EARLY,12301012,64,38184,true,UP,UP,DEPARTURE,36083,
DEPARTURE,2023-05-27 04:22:00,,2023-05-27 04:22:00,1,,,true,2,32530,2023-05-27 04:21:00,false,AUTOMATIC,, 4,20,false,321P07M427,false,EARLY,21734000,20,32530,true,DOWN,DOWN,DEPARTURE,32535,
DEPARTURE,2023-05-27 04:22:00,,2023-05-27 04:22:00,0,,,false,1,00000,2023-05-27 04:22:00,false,AUTOMATIC,, 1,88,false,532Y91M427,false,ON TIME,21723000,88,54011,true,UP,UP,DEPARTURE,54021,S
ARRIVAL,2023-05-27 04:24:00,,2023-05-27 04:23:30,0,,,false,1,00000,2023-05-27 04:23:00,false,AUTOMATIC,, 1,88,false,532Y91M427,false,ON TIME,21723000,88,54021,true,UP,UP,ARRIVAL,54031,
DEPARTURE,,,2023-05-27 04:32:30,9,,527V53C327,true,3,73251,2023-05-27 04:23:00,false,AUTOMATIC,MMG,,09,false,526V53C327,false,EARLY,57622972,09,73251,true,DOWN,DOWN,DEPARTURE,73255,R
DEPARTURE,,,2023-05-27 05:04:30,42,,,true,3,46138,2023-05-27 04:22:00,false,MANUAL,MGD,,54,false,494M04C227,false,EARLY,55460180,54,46138,true,,,DEPARTURE,46135,
DEPARTURE,,,2023-05-27 04:28:00,6,,,false,1,00000,2023-05-27 04:22:00,false,AUTOMATIC,MKD,,09,false,174L88C926,false,EARLY,54606070,09,52038,true,DOWN,DOWN,DEPARTURE,52219,D
DEPARTURE,,,2023-05-27 04:22:30,0,,,false,2,00000,2023-05-27 04:22:00,false,AUTOMATIC,,,88,false,629W13M327,false,ON TIME,22720000,88,63547,true,UP,UP,DEPARTURE,63551,S
DEPARTURE,,,2023-05-27 04:36:30,14,,,false,2,00000,2023-05-27 04:22:00,false,AUTOMATIC,MQK,,09,false,664O181427,false,EARLY,54606070,09,66293,true,UP,UP,DEPARTURE,66291,U
DEPARTURE,,,2023-05-27 05:19:00,57,,,true,2,35531,2023-05-27 04:22:00,false,AUTOMATIC,MHT, 2,97,false,074M49C027,false,EARLY,52662690,97,35531,true,UP,UP,DEPARTURE,35555,F
ARRIVAL,2023-05-27 04:21:00,,2023-05-27 04:21:00,3,,,true,,74237,2023-05-27 04:24:00,false,AUTOMATIC,, 9,25,true,732R05M327,false,LATE,25506005,25,74237,true,DOWN,DOWN,DESTINATION,,D
DEPARTURE,,,2023-05-27 04:43:00,21,,,false,2,00000,2023-05-27 04:22:00,false,AUTOMATIC,MGB,,54,false,494E112027,false,EARLY,55460180,54,45126,true,DOWN,DOWN,DEPARTURE,45127,W
DEPARTURE,,,2023-05-27 04:20:30,1,,,true,2,88517,2023-05-27 04:21:00,false,AUTOMATIC,MJK, 2,42,false,883Q44C726,false,LATE,52495112,42,88517,true,DOWN,DOWN,DEPARTURE,88522,
DEPARTURE,,,2023-05-27 05:06:30,44,,,true,6,87114,2023-05-27 04:22:00,false,AUTOMATIC,MMW, 1,54,false,866G131327,false,EARLY,54761100,54,87114,true,UP,UP,DEPARTURE,87121,M
ARRIVAL,2023-05-27 04:23:00,,2023-05-27 04:22:30,0,,,false,1,00000,2023-05-27 04:22:00,false,AUTOMATIC,, 1,30,false,879I28M427,false,ON TIME,22218000,30,52078,true,UP,UP,ARRIVAL,52074,
DEPARTURE,2023-05-27 04:22:00,,2023-05-27 04:22:00,0,,,false,1,00000,2023-05-27 04:22:00,false,AUTOMATIC,, 1,30,false,879I30M427,false,ON TIME,22218000,30,87572,true,UP,UP,DEPARTURE,87568,
ARRIVAL,2023-05-27 04:25:00,,2023-05-27 04:22:00,1,,,true,,87603,2023-05-27 04:23:00,false,AUTOMATIC,, 1,30,true,529I29M327,false,LATE,22215003,30,87603,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2023-05-27 04:18:30,4,,,true,1,88466,2023-05-27 04:22:00,false,AUTOMATIC,MK8, 2,05,false,886Y01C327,false,LATE,57120820,05,88466,true,UP,UP,DEPARTURE,88438,U
DEPARTURE,2023-05-27 04:32:00,,2023-05-27 04:32:00,10,,,true,4,54208,2023-05-27 04:22:00,false,AUTOMATIC,,,88,false,543C00M427,false,EARLY,22788002,88,54208,true,UP,UP,DEPARTURE,54238,2
ARRIVAL,,,2023-05-27 04:49:00,26,,,true,26,50211,2023-05-27 04:23:00,false,AUTOMATIC,MQB,,54,false,494M18C327,false,EARLY,55460180,54,50211,true,,,ARRIVAL,50223,
ARRIVAL,,,2023-05-27 04:19:00,4,,,false,1,00000,2023-05-27 04:23:00,false,AUTOMATIC,MCE,,05,false,156M26C926,false,LATE,52155420,05,32107,true,,,ARRIVAL,32111,
DEPARTURE,,,2023-05-27 04:43:00,21,,,false,1,00000,2023-05-27 04:22:00,false,AUTOMATIC,MFE, 4,09,false,664L69C127,false,EARLY,54606070,09,50438,true,DOWN,DOWN,DEPARTURE,50435,
DEPARTURE,,,2023-05-27 04:36:00,14,,,true,1,35136,2023-05-27 04:22:00,false,AUTOMATIC,MKP, 4,42,false,116Z032327,false,EARLY,53693803,42,35136,true,UP,UP,DEPARTURE,35137,
ARRIVAL,2023-05-27 04:23:00,,2023-05-27 04:23:00,0,,,true,1,52084,2023-05-27 04:23:00,false,AUTOMATIC,, 6,30,false,529I31M427,false,ON TIME,22215003,30,52084,true,DOWN,DOWN,ARRIVAL,52088,D
ARRIVAL,,,2023-05-27 04:28:00,5,,,true,5,87149,2023-05-27 04:23:00,false,AUTOMATIC,MK0,,08,false,896X13C227,false,EARLY,57610110,08,87149,true,,,ARRIVAL,87146,
ARRIVAL,,,2023-05-27 04:55:30,32,,,true,32,81116,2023-05-27 04:23:00,false,AUTOMATIC,MAS,,09,false,494V36C826,false,EARLY,54606070,09,81116,true,,,ARRIVAL,81118,
ARRIVAL,,,2023-05-27 04:26:30,3,,,true,3,87704,2023-05-27 04:23:00,false,AUTOMATIC,,,88,false,875F96M427,false,EARLY,24788005,88,87704,true,,,ARRIVAL,87801,
ARRIVAL,,,2023-05-27 04:58:30,34,,,true,34,27263,2023-05-27 04:24:00,false,AUTOMATIC,MH3,,09,false,516M93C926,false,EARLY,57620470,09,27263,true,,,ARRIVAL,27272,
DEPARTURE,,,2023-05-27 04:36:00,13,,,false,7,00000,2023-05-27 04:23:00,false,AUTOMATIC,MMU,,09,false,234L40C227,false,EARLY,54606070,09,45109,true,UP,UP,DEPARTURE,46138,M
DEPARTURE,,,2023-05-27 04:21:30,1,,,true,4,32050,2023-05-27 04:22:00,false,AUTOMATIC,, 2,20,false,161P06M227,false,LATE,21734000,20,32050,true,DOWN,DOWN,DEPARTURE,32009,E
